ID,site,category,difficulty,task_description,task_id,task_link,evaluation_result,evaluation_reason,result_flag
414,https://economictimes.indiatimes.com,UPDATE,easy,"Modify your personalized news feed settings to include the “Energy Markets” category and save the updated preferences.
Only use http://economictimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",d720d870-969b-4ffa-9b33-a3759d27a984,https://cloud.browser-use.com/agent/d720d870-969b-4ffa-9b33-a3759d27a984,failure,"Without successful authentication, the bot cannot log in to access further information.",0
416,https://www.elle.com,READ,easy,"Navigate to the ELLE.com homepage and list the titles of the top 5 featured articles currently displayed.
Only use http://elle.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",3acac9fd-58c0-454f-8515-35c15fded714,https://cloud.browser-use.com/agent/3acac9fd-58c0-454f-8515-35c15fded714,success,The AI bot successfully navigated to elle.com and listed top 5 featured articles,1
417,https://www.elle.com,READ,easy,"Use the site’s search function to find articles about “Sustainable Fashion” and record the publication dates of the top 3 results.
Only use http://elle.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",94a77a07-1153-4f7a-a6af-d7d83f5530e3,https://cloud.browser-use.com/agent/94a77a07-1153-4f7a-a6af-d7d83f5530e3,success,The AI bot successfully navigated to sustainable fashion and listed the publication dates of top 3 articles,1
418,https://www.elle.com,READ,easy,"Identify the digital magazine section and record the publication date of the most recent issue available.
Only use http://elle.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",01a4437e-95f8-429b-ac97-49382d9fbc91,https://cloud.browser-use.com/agent/01a4437e-95f8-429b-ac97-49382d9fbc91,success,The bot successfully extracted the digital magazine section and recorded the publication date of the most recent issue available.,1
419,https://en.wikipedia.org/wiki/Main_Page,READ,easy,"Check the 'In the news' section on the main page and name the first two current events mentioned.
Only use http://en.wikipedia.org/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",5d6b476c-6d91-45d2-9f9e-209cf392583e,https://cloud.browser-use.com/agent/5d6b476c-6d91-45d2-9f9e-209cf392583e,success,The bot successfully the first two current events mentioned in the news sectioned.,1
420,https://en.wikipedia.org/wiki/Main_Page,READ,easy,"What does the 'Climate Change' article say is driving the current rise in global temperatures?
Only use http://en.wikipedia.org/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",31b9fda4-f37d-4808-a873-1153de60b6ba,https://cloud.browser-use.com/agent/31b9fda4-f37d-4808-a873-1153de60b6ba,success,The bot successfully driving the current rise in global temperatures in the climate change article.,1
421,https://en.wikipedia.org/wiki/Main_Page,READ,easy,"Select the 'Page information' option under the 'Tools' dropdown to see how many page views the 'COVID-19' article has in the past 30 days.
Only use http://en.wikipedia.org/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",87209fad-1370-4eaa-8c61-2b9c8a65b782,https://cloud.browser-use.com/agent/87209fad-1370-4eaa-8c61-2b9c8a65b782,success,The bot successfully mentioned  past 30 days COVID-19' article,1
423,https://www.encyclopedia.com,READ,easy,"Search for the encyclopedia entry on ""Marie Curie"" and extract the section summarizing her scientific contributions.
Only use http://encyclopedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",5942a385-75bd-45c7-8dec-31e5d1eefd7a,https://cloud.browser-use.com/agent/5942a385-75bd-45c7-8dec-31e5d1eefd7a,success,The AI bot successfully extracted information about Marie Curie's scientific contributions from Encyclopedia.com,1
424,https://www.encyclopedia.com,READ,easy,"Use the search bar to find and list the title along with the publisher of the encyclopedia entry on ""Climate Change.""
Only use http://encyclopedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",886a787c-e738-43f8-b2f3-919ef042ced1,https://cloud.browser-use.com/agent/886a787c-e738-43f8-b2f3-919ef042ced1,failure,The bot successfully searched Climate Change but not extracted the publisher name,0
425,https://www.encyclopedia.com,READ,easy,"Search for ""Artificial Intelligence"" and list any related news or magazine articles or media referenced on the entry.
Only use http://encyclopedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",d3edfaaf-422a-44e5-b3c8-a5c61fe34f72,https://cloud.browser-use.com/agent/d3edfaaf-422a-44e5-b3c8-a5c61fe34f72,success,The bot successfully navigate to the artificial intelligence and listed the related articles,1
426,https://www.encyclopedia.com,READ,easy,"Use the search bar to locate the entry on ""Modern Architecture"" and list its main distinguishing features as outlined in the overview.
Only use http://encyclopedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",f2ebdce4-86a5-4757-a2a2-f29025261c4e,https://cloud.browser-use.com/agent/f2ebdce4-86a5-4757-a2a2-f29025261c4e,success,The bot successfully navigate Modern Architecture and listed its main distinguishing features as outlined in the overview.,1
427,https://www.encyclopedia.com,READ,easy,"Use the search feature to find the entry on ""Sigmund Freud"" and copy the section that outlines his key theories.
Only use http://encyclopedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",aa710cfa-8e8b-47d7-82d5-55bc21215e38,https://cloud.browser-use.com/agent/aa710cfa-8e8b-47d7-82d5-55bc21215e38,success,The AI bot successfully extracted information about Sigmund Freud and the theories,1
428,https://www.eonline.com,READ,easy,"Navigate to the ""Trending Now"" section on E! Online and list the headlines of the top 5 trending entertainment articles.
Only use http://eonline.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",7aafa275-d10d-442f-a14f-f743528ecbd0,https://cloud.browser-use.com/agent/7aafa275-d10d-442f-a14f-f743528ecbd0,success,The AI bot successfully browsed to the top five trending articles on E,1
429,https://www.eonline.com,READ,easy,"Use the site’s search function to look for articles related to ""Oscars"" and provide the headline and publication date of the first result.
Only use http://eonline.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",6be5e723-de83-41dc-bae2-dba0910ca6f9,https://cloud.browser-use.com/agent/6be5e723-de83-41dc-bae2-dba0910ca6f9,success,"The bot successfully searched articles related to ""Oscars"" and provided the headline and publication date of the first result",1
430,https://www.eonline.com,READ,easy,"Search for articles mentioning ""Beyoncé"" and provide the headlines and publication dates for the first three results.
Only use http://eonline.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",851ea60b-a1bd-493e-8d69-8798badbedaf,https://cloud.browser-use.com/agent/851ea60b-a1bd-493e-8d69-8798badbedaf,success,"The output was success, but the bot got stuck on the homepage.",1
431,https://www.epa.gov,READ,easy,"Navigate EPA.gov and list the titles of the three most recent press releases on environmental policy.
Only use http://epa.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",437bbaf6-f044-42ea-8706-990cba06a818,https://cloud.browser-use.com/agent/437bbaf6-f044-42ea-8706-990cba06a818,failure,"The bot fails because the site is showing a ""503 error"" code.",0
432,https://www.epa.gov,READ,easy,"Find the latest update on air quality data for Los Angeles on the EPA’s Air Quality System page and record the reported index value.
Only use http://epa.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",1f39287e-2f64-44a3-a8c5-4917a29274a3,https://cloud.browser-use.com/agent/1f39287e-2f64-44a3-a8c5-4917a29274a3,failure,"The bot fail because the site returns a error message stating ""The site can't be reached"".",0
433,https://www.epa.gov,READ,easy,"Locate the SmartWay program page and list two benefits that it offers for businesses.
Only use http://epa.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",fb640df0-7320-42eb-9712-1a8e98f77133,https://cloud.browser-use.com/agent/fb640df0-7320-42eb-9712-1a8e98f77133,failure,The AI bot cannot access the EPA website due to connection errors,0
434,https://www.epa.gov,READ,easy,"Find the page offering downloadable educational resources on environmental protection and list two types of materials available (e.g., guides, publications).
Only use http://epa.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",6978cea3-3ca2-436f-b640-503d19cbf36b,https://cloud.browser-use.com/agent/6978cea3-3ca2-436f-b640-503d19cbf36b,failure,The AI bot cannot access the EPA website due to connection errors,0
435,https://www.epa.gov,READ,easy,"Locate the section that explains how the public can report environmental hazards, and list the step-by-step submission process outlined.
Only use http://epa.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",e775080f-8326-4ea0-9c34-4535fdcd8658,https://cloud.browser-use.com/agent/e775080f-8326-4ea0-9c34-4535fdcd8658,failure,The AI bot cannot access the EPA website due to connection errors,0
